ID,MTO_PIA
308,-66719.81447277921
309,-60991.208332777365
310,-66037.93801688602
311,-66037.93801688602
312,-57894.28988107455
313,-57894.28988107455
314,-57120.060268148845
315,-59442.749106925956
316,-70569.66961845805
317,-70569.66961845805
318,-64510.77170998429
319,-64489.47879103461
320,-64489.47879103461
321,-70786.3153109476
322,-61765.43794570291
323,-69134.85646858884
324,-72334.77453679901
325,-71560.54492387331
326,-58668.519494000255
327,-63715.249178108905
328,-66719.81447277921
329,-62188.08287120718
330,-62188.08287120718
331,-70569.66961845805
332,-67050.10624125096
333,-62962.31248413288
334,-69134.85646858884
335,-62188.08287120718
336,-57894.28988107455
337,-68360.62685566313
338,-66059.2309358357
339,-66059.2309358357
340,-66389.52270430746
341,-60639.62364535577
342,-60639.62364535577
343,-60639.62364535577
344,-67050.10624125096
345,-66059.2309358357
346,-59123.10379792904
347,-59123.10379792904
348,77688.88918506763
349,77688.88918506763
350,-62188.08287120718
351,-64510.77170998429
352,-66812.16762981172
353,-64489.47879103461
354,-65263.708403960314
355,-68360.62685566313
356,-70786.3153109476
357,-72334.77453679901
358,-72995.35807374252
359,-66059.2309358357
360,-59091.16441950436
361,-69909.08608151454
362,-71343.89923138375
363,-62188.08287120718
364,-62188.08287120718
365,-66812.16762981172
366,-68360.62685566313
367,-63715.249178108905
368,-64489.47879103461
369,-66812.16762981172
370,-72995.35807374252
371,-59442.749106925956
372,-59865.394032430064
373,-62188.08287120718
374,-64510.77170998429
375,-64510.77170998429
376,-66812.16762981172
377,-64489.47879103461
378,-58792.812029457295
379,71392.05266515464
380,-65285.00132291
381,-71560.54492387331
382,-71343.89923138375
383,-67586.39724273742
384,-64510.77170998429
385,-67050.10624125096
386,-67050.10624125096
387,-66389.52270430746
388,-64489.47879103461
389,-59865.394032430064
390,-70569.66961845805
391,-57894.28988107455
392,-66812.16762981172
393,-64489.47879103461
394,-58792.812029457295
395,-61413.85325828147
396,-70683.31569444024
397,-70683.31569444024
398,-67586.39724273742
399,-66037.93801688602
400,-68360.62685566313
401,-66812.16762981172
402,-66812.16762981172
403,-65263.708403960314
404,-69909.08608151454
405,-70683.31569444024
406,-63715.249178108905
407,-67586.39724273742
408,-64510.77170998429
409,-64510.77170998429
410,-67050.10624125096
411,-66059.2309358357
412,-66812.16762981172
413,-63736.54209705859
414,-59091.16441950436
415,-61413.85325828147
416,-67586.39724273742
417,-65263.708403960314
418,-58316.93480657866
419,-58316.93480657866
420,-66719.81447277921
421,-66037.93801688602
422,-62962.31248413288
423,-65263.708403960314
424,-61765.43794570291
425,74591.97073336481
426,-57120.060268148845
427,-60216.97871985166
428,-60639.62364535577
429,-60639.62364535577
430,-60639.62364535577
431,73817.74112043911
432,-57120.060268148845
433,-67586.39724273742
434,-59123.10379792904
435,77688.88918506763
436,-72995.35807374252
437,-58316.93480657866
438,-58316.93480657866
439,-62962.31248413288
440,-65285.00132291
441,-66389.52270430746
442,-66037.93801688602
443,-70786.3153109476
444,-57120.060268148845
445,-59865.394032430064
446,-63736.54209705859
447,-66389.52270430746
448,-64489.47879103461
449,-71343.89923138375
450,-58668.519494000255
451,-59865.394032430064
452,-61413.85325828147
453,-64510.77170998429
454,-57120.060268148845
455,-58668.519494000255
456,-61413.85325828147
457,-62188.08287120718
458,-66389.52270430746
459,-70786.3153109476
460,-70786.3153109476
461,-61765.43794570291
462,-64489.47879103461
463,-61765.43794570291
464,-58668.519494000255
465,-71343.89923138375
466,-66719.81447277921
467,-59442.749106925956
468,-66812.16762981172
469,-66812.16762981172
470,-65263.708403960314
471,-61765.43794570291
472,-59865.394032430064
473,-65285.00132291
474,-71343.89923138375
475,-66719.81447277921
476,-66037.93801688602
477,-70569.66961845805
478,-67050.10624125096
479,-57894.28988107455
480,-69909.08608151454
481,-69909.08608151454
482,-69909.08608151454
483,-61413.85325828147
484,-64510.77170998429
485,-68360.62685566313
486,-62962.31248413288
487,-66389.52270430746
488,-64489.47879103461
489,-69134.85646858884
490,-61413.85325828147
491,-60216.97871985166
492,-65263.708403960314
493,-72334.77453679901
494,-65285.00132291
495,-71343.89923138375
496,-71343.89923138375
497,-66719.81447277921
498,-62188.08287120718
499,-62188.08287120718
500,-59123.10379792904
501,-56768.47558072725
502,-57542.70519365295
503,-66037.93801688602
504,-64510.77170998429
505,-58792.812029457295
506,-58316.93480657866
507,-64510.77170998429
508,-63736.54209705859
509,-63736.54209705859
510,-65263.708403960314
511,-69909.08608151454
512,-58668.519494000255
513,-58668.519494000255
514,-71343.89923138375
515,-59091.16441950436
516,-67586.39724273742
517,-59442.749106925956
518,-57542.70519365295
519,-67380.39800972272
520,-64510.77170998429
521,-68360.62685566313
522,-66812.16762981172
523,-64489.47879103461
524,-60639.62364535577
525,-62962.31248413288
526,-67050.10624125096
527,-67586.39724273742
528,-59123.10379792904
529,-59123.10379792904
530,-57542.70519365295
531,-65263.708403960314
532,-66812.16762981172
533,-70786.3153109476
534,-71560.54492387331
535,-61765.43794570291
536,-66812.16762981172
537,-70569.66961845805
538,-71343.89923138375
539,-61765.43794570291
540,-62188.08287120718
541,-64489.47879103461
542,-71343.89923138375
543,-57120.060268148845
544,-57894.28988107455
545,-58668.519494000255
546,-60991.208332777365
547,-63715.249178108905
548,-66037.93801688602
549,-69909.08608151454
550,-61413.85325828147
551,-67050.10624125096
552,-63715.249178108905
553,-67586.39724273742
554,-60991.208332777365
555,-66037.93801688602
556,-70569.66961845805
557,-64510.77170998429
558,-68360.62685566313
559,-62962.31248413288
560,-62962.31248413288
561,-64489.47879103461
562,-64489.47879103461
563,-58792.812029457295
564,-58792.812029457295
565,-70786.3153109476
566,-63736.54209705859
567,-61765.43794570291
568,-70683.31569444024
569,-64510.77170998429
570,-68360.62685566313
571,-68360.62685566313
572,-68360.62685566313
573,-72334.77453679901
574,-67586.39724273742
575,-59442.749106925956
576,-66389.52270430746
577,-56768.47558072725
578,-65285.00132291
579,-67586.39724273742
580,-67586.39724273742
581,-67380.39800972272
582,-67380.39800972272
583,-70569.66961845805
584,-68360.62685566313
585,-68360.62685566313
586,-69909.08608151454
587,-69909.08608151454
588,-69909.08608151454
589,-58316.93480657866
590,-61413.85325828147
591,-70683.31569444024
592,-67050.10624125096
593,-67050.10624125096
594,-61765.43794570291
595,-65285.00132291
596,-71343.89923138375
597,-66719.81447277921
598,-66719.81447277921
599,-60991.208332777365
600,-66037.93801688602
601,-67050.10624125096
602,-57894.28988107455
603,-68360.62685566313
604,-66059.2309358357
605,-56768.47558072725
606,-59091.16441950436
607,-58316.93480657866
608,-57542.70519365295
609,-57542.70519365295
610,-70569.66961845805
611,-72665.06630527077
612,-62962.31248413288
613,-64489.47879103461
614,-70786.3153109476
615,-60216.97871985166
616,-61765.43794570291
617,-69134.85646858884
618,-71343.89923138375
619,-59091.16441950436
620,-61413.85325828147
621,-62188.08287120718
622,-68360.62685566313
623,-62962.31248413288
624,-58792.812029457295
625,-58668.519494000255
626,-59123.10379792904
627,-59123.10379792904
628,-70786.3153109476
629,-66389.52270430746
630,-64489.47879103461
631,-64489.47879103461
632,-71343.89923138375
633,-70786.3153109476
634,-66037.93801688602
635,-59123.10379792904
636,-61413.85325828147
637,-64489.47879103461
638,-59442.749106925956
639,-64510.77170998429
640,-66812.16762981172
641,-58668.519494000255
642,-62962.31248413288
643,-62962.31248413288
644,-62962.31248413288
645,-66389.52270430746
646,-66719.81447277921
647,-65263.708403960314
648,-57542.70519365295
649,-61413.85325828147
650,-63736.54209705859
651,-66059.2309358357
652,-66059.2309358357
653,-59865.394032430064
654,-71343.89923138375
655,-57542.70519365295
656,-67050.10624125096
657,-57894.28988107455
658,-68360.62685566313
659,-58792.812029457295
660,-70683.31569444024
661,-57542.70519365295
662,-60991.208332777365
663,-66037.93801688602
664,-68360.62685566313
665,-68360.62685566313
666,-68360.62685566313
667,-66812.16762981172
668,-71343.89923138375
669,-71343.89923138375
670,-60639.62364535577
671,-57542.70519365295
672,-57542.70519365295
673,-64510.77170998429
674,-66059.2309358357
675,-69909.08608151454
676,-62188.08287120718
677,-60991.208332777365
678,-68360.62685566313
679,-66812.16762981172
680,-60216.97871985166
681,-65263.708403960314
682,-69134.85646858884
683,-58668.519494000255
684,-68360.62685566313
685,-68360.62685566313
686,-62962.31248413288
687,-66059.2309358357
688,-71343.89923138375
689,-59442.749106925956
690,-62188.08287120718
691,-57542.70519365295
692,-68360.62685566313
693,-62962.31248413288
694,-66812.16762981172
695,-69134.85646858884
696,-69134.85646858884
697,-62188.08287120718
698,-64510.77170998429
699,-64510.77170998429
700,-68360.62685566313
701,-68360.62685566313
702,-69909.08608151454
703,-61765.43794570291
704,-71343.89923138375
705,-58316.93480657866
706,-57542.70519365295
707,-72995.35807374252
708,-64510.77170998429
709,-57894.28988107455
710,-57894.28988107455
711,-68360.62685566313
712,-60639.62364535577
713,81538.74433074647
714,80412.93003039934
715,-70786.3153109476
716,77688.88918506763
717,-66059.2309358357
718,-66812.16762981172
719,-62188.08287120718
720,-62962.31248413288
721,-59442.749106925956
722,-57542.70519365295
723,-71343.89923138375
724,-66389.52270430746
725,-64489.47879103461
726,-59091.16441950436
727,-66059.2309358357
728,-58668.519494000255
729,-70683.31569444024
730,-59123.10379792904
731,-63736.54209705859
732,-64510.77170998429
733,-65285.00132291
734,-66059.2309358357
735,-66812.16762981172
736,-61683.52245444211
737,-6902.879126151857
738,11873.488391895336
739,-116228.95164217746
740,-38219.687386650745
741,-34533.490177734784
742,-86185.77164160703
743,56246.23144309221
744,-32410.855664494502
745,17985.37405609593
746,12437.04793056156
747,21729.505114383148
748,-73909.51540560329
749,-86460.6026075299
750,-86460.6026075299
751,-6628.048160229071
752,-26218.262116569702
753,-8216.124211448136
754,-61908.09013552224
755,-74223.96319689373
756,-38219.687386650745
757,-37680.671914280094
758,-8408.00512433249
759,-32412.407445940775
760,-37740.75478475148
761,97766.08704152686
762,-68223.25056185329
763,11652.655904263946
764,12148.319357818202
765,43200.94311186922
766,-86225.38846697478
767,-110228.23900713694
768,43200.94311186922
769,52952.723644093545
770,-16.763849025559225
771,53989.64986633899
772,-55682.809819401664
773,-25129.58471235348
774,-104227.52637209641
775,-60023.89019943094
776,-60023.89019943094
777,36582.819122503446
778,15594.845415829523
779,-122229.66427721799
780,10548.134522866489
781,38244.09353797057
782,-98226.81373705597
783,-627.3355251885484
784,-67908.80277056276
785,-63768.02125771816
786,-12018.189119106604
787,-10530.63963757269
788,-13055.115341352202
789,-92226.10110201545
790,-36021.039659268616
791,-112011.91237354332
792,17985.37405609593
793,-19128.872077312957
794,175775.35129705342
795,-110228.23900713694
796,-46670.41429277504
797,-18018.901754147126
798,62246.944078132656
799,-104227.52637209641
800,-74223.96319689373
801,-42021.75229430929
802,38244.09353797057
803,-68223.25056185329
804,5872.775756854892
805,57733.780924626204
806,-62280.47177618409
807,-105736.36877258001
808,-92226.10110201545
809,-14274.770695859908
810,-19128.872077312957
811,-18018.901754147126
812,-62156.143492782656
813,-32410.855664494502
814,-50291.8419866781
815,-118287.45597450664
816,11652.655904263946
817,15786.726328713878
818,-18904.304396232903
819,24374.312308979457
820,12199.593365225253
821,127769.6502167294
822,-8216.124211448136
823,-66024.60283447146
824,-43749.13397180031
825,-74223.96319689373
826,21380.942428876348
827,-116228.95164217746
828,-38413.12008098122
829,-14216.836846488657
830,-50291.8419866781
831,-50291.8419866781
832,81602.68440127511
833,-32218.974751610225
834,32243.380902930123
835,5872.775756854892
836,5983.948786014963
837,35987.5119612175
838,15786.726328713878
839,-110228.23900713694
840,43200.94311186922
841,-44220.400021691195
842,-44220.400021691195
843,-110228.23900713694
844,53989.64986633899
845,18149.031992858647
846,-62156.143492782656
847,-44412.280934575545
848,-92226.10110201545
849,-99460.82517161671
850,-26218.262116569702
851,-26218.262116569702
852,-61908.09013552224
853,-15897.819022353277
854,36582.819122503446
855,21380.942428876348
856,-79910.22804064373
857,-32412.407445940775
858,-627.3355251885484
859,-98226.81373705597
860,112959.84999449877
861,-20217.54948152918
862,-74281.89704626513
863,35987.5119612175
864,-9761.607542353457
865,12437.04793056156
866,-2215.411576407691
867,29986.799326176897
868,80181.33256077454
869,-16.763849025559225
870,-30155.825869187393
871,12199.593365225253
872,63666.74413718704
873,-104227.52637209641
874,-104227.52637209641
875,-104227.52637209641
876,59922.61307889982
877,36582.819122503446
878,36582.819122503446
879,36582.819122503446
880,-33764.45808251562
881,21380.942428876348
882,56246.23144309221
883,-32412.407445940775
884,-86185.77164160703
885,-57767.308622677636
886,49133.90632443006
887,-50221.11265673171
888,-50221.11265673171
889,5423.331968728958
890,-12018.189119106604
891,-20275.48333090043
892,-12018.189119106604
893,9594.132780789
894,-20217.54948152918
895,24581.3938524224
896,17985.37405609593
897,11652.655904263946
898,-54023.17756439042
899,-30155.825869187393
900,-86225.38846697478
901,53989.64986633899
902,-74459.17733744885
903,65991.07513642003
904,-18904.304396232903
905,-67959.06605540542
906,-26218.262116569702
907,41988.22459625794
908,-31198.04676987369
909,36582.819122503446
910,-122229.66427721799
911,21380.942428876348
912,-116228.95164217746
913,-49132.43525251549
914,68179.90729069349
915,-16531.352272613214
916,-38413.12008098122
917,26242.66826788968
918,-14216.836846488657
919,37132.48105434902
920,45732.35565454516
921,-14216.836846488657
922,-50024.67757276361
923,-20217.54948152918
924,-68223.25056185329
925,-32218.974751610225
926,-50279.04650610312
927,3785.301058632832
928,-12903.59176119238
929,3785.301058632832
930,11652.655904263946
931,-2542.791334251265
932,-92461.31524257034
933,51665.318867106
934,10217.842754394735
935,-86460.6026075299
936,39731.643019504714
937,-80459.88997248939
938,30856.937453385708
939,11652.655904263946
940,11652.655904263946
941,12860.17690216876
942,-33542.363448257616
943,-105736.36877258001
944,52209.19693652599
945,-40669.7016577346
946,-16531.352272613214
947,31474.34880771089
948,31474.34880771089
949,43408.02465531217
950,-58536.34071789695
951,11984.661421055407
952,53989.64986633899
953,-52535.628082856274
954,-34533.490177734784
955,25473.63617267029
956,54190.9475473565
957,-31405.12831331679
958,-33542.363448257616
959,49476.486712832535
960,-86185.77164160703
961,-28532.777542694257
962,-55407.9788534788
963,55409.44992539337
964,55409.44992539337
965,-31405.12831331679
966,-22532.064907653737
967,-22532.064907653737
968,-10530.63963757269
969,12148.319357818202
970,78534.73631546518
971,52550.13516447258
972,-6353.217194306285
973,2667.3517449727347
974,-61908.09013552224
975,-30297.631036973322
976,-79910.22804064373
977,-50291.8419866781
978,76552.98570463467
979,52550.13516447258
980,18423.86295878151
981,-37740.75478475148
982,-74223.96319689373
983,52550.13516447258
984,37132.48105434902
985,36582.819122503446
986,-19179.13536215553
987,-16531.352272613214
988,-67908.80277056276
989,-352.50455926576245
990,-86460.6026075299
991,-56567.38558764141
992,-2273.3454257788635
993,55409.44992539337
994,-37740.75478475148
995,-25129.58471235348
996,43200.94311186922
997,-86185.77164160703
998,-74459.17733744885
999,-37680.671914280094
1000,11873.488391895336
1001,24581.3938524224
1002,11984.661421055407
1003,-40669.7016577346
1004,43408.02465531217
1005,43408.02465531217
1006,49476.486712832535
1007,-73909.51540560329
1008,-37473.590370836995
1009,-43749.13397180031
1010,-12903.59176119238
1011,-86735.43357345268
1012,-80734.72093841217
1013,18305.850251459247
1014,11652.655904263946
1015,45598.40859103214
1016,-56279.759141143644
1017,24424.57559382203
1018,49133.90632443006
1019,-55407.9788534788
1020,-50291.8419866781
1021,-31679.959279239574
1022,11652.655904263946
1023,-8408.00512433249
1024,-44278.333871062445
1025,-8274.058060819387
1026,27730.21774942367
1027,10885.201233586155
1028,69601.25913119406
1029,53989.64986633899
1030,9728.079844302103
1031,-627.3355251885484
1032,42858.36272346675
1033,-43749.13397180031
1034,30307.27552154029
1035,58953.43627913399
1036,99537.07288391699
1037,-37740.75478475148
1038,-31405.12831331679
1039,-37955.50288020272
1040,51599.12122607258
1041,45732.35565454516
1042,-70537.76598797791
1043,1470.7856325082762
1044,-86185.77164160703
1045,-68183.63373648554
1046,-6017.476484066082
1047,-26218.262116569702
1048,9718.264271193666
1049,-80224.67583193425
1050,-80224.67583193425
1051,20241.95563284908
1052,-12628.760795269594
1053,-26276.195965940955
1054,-116228.95164217746
1055,-56221.825291772235
1056,-14216.836846488657
1057,-14216.836846488657
1058,-68281.18441122462
1059,-68223.25056185329
1060,5648.20807577476
1061,75601.97176623467
1062,15786.726328713878
1063,17985.37405609593
1064,-62280.47177618409
1065,47988.93723129854
1066,-54023.17756439042
1067,-54023.17756439042
1068,-2215.411576407691
1069,10217.842754394735
1070,-92461.31524257034
1071,21729.505114383148
1072,30856.937453385708
1073,80181.33256077454
1074,-33542.363448257616
1075,-61683.52245444211
1076,-61683.52245444211
1077,-8216.124211448136
1078,11984.661421055407
1079,-104227.52637209641
1080,9718.264271193666
1081,-44016.29838571479
1082,21380.942428876348
1083,-26276.195965940955
1084,-98226.81373705597
1085,49133.90632443006
1086,-43131.72261747505
1087,-37473.590370836995
1088,17985.37405609593
1089,15786.726328713878
1090,33596.98332095109
1091,-62156.143492782656
1092,-73909.51540560329
1093,-61683.52245444211
1094,-6902.879126151857
1095,9718.264271193666
1096,37475.061442751336
1097,-43749.13397180031
1098,11873.488391895336
1099,-49132.43525251549
1100,-38219.687386650745
1101,-116228.95164217746
1102,33730.93038446412
1103,68179.90729069349
1104,50245.518808051616
1105,37132.48105434902
1106,-37473.590370836995
1107,-50291.8419866781
1108,37132.48105434902
1109,42858.36272346675
1110,-44412.280934575545
1111,-32218.974751610225
1112,-24155.11323414695
1113,-72025.31546951199
1114,-110228.23900713694
1115,18149.031992858647
1116,-73909.51540560329
1117,80181.33256077454
1118,-26410.14302945398
1119,3727.3672092615807
1120,-104227.52637209641
1121,-60023.89019943094
1122,-66024.60283447146
1123,11873.488391895336
1124,-80224.67583193425
1125,-74223.96319689373
1126,21380.942428876348
1127,71924.03834898087
1128,5423.331968728958
1129,-68223.25056185329
1130,5872.775756854892
1131,11652.655904263946
1132,-92226.10110201545
1133,-31405.12831331679
1134,-86225.38846697478
1135,-2215.411576407691
1136,-16.763849025559225
1137,-62156.143492782656
1138,-62156.143492782656
1139,30649.85590994261
1140,11652.655904263946
1141,53989.64986633899
1142,-61683.52245444211
1143,39597.695955991534
1144,-8216.124211448136
1145,-104227.52637209641
1146,2239.817727727589
1147,-42021.75229430929
1148,-116228.95164217746
1149,-8408.00512433249
1150,-116228.95164217746
1151,33730.93038446412
1152,-38219.687386650745
1153,52209.19693652599
1154,229714.01558993827
1155,-68223.25056185329
1156,-49407.26621843836
1157,98085.33344643809
1158,-112011.91237354332
1159,-62280.47177618409
1160,3785.301058632832
1161,3785.301058632832
1162,-74459.17733744885
1163,-74459.17733744885
1164,75601.97176623467
1165,-92226.10110201545
1166,12860.17690216876
1167,-110228.23900713694
1168,10885.201233586155
1169,-8274.058060819387
1170,36925.39951090592
1171,-43749.13397180031
1172,-68183.63373648554
1173,-31679.959279239574
1174,41988.22459625794
1175,-122229.66427721799
1176,-122229.66427721799
1177,21380.942428876348
1178,133770.36285176984
1179,-57767.308622677636
1180,-42021.75229430929
1181,27730.21774942367
1182,-49407.26621843836
1183,12148.319357818202
1184,-52535.628082856274
1185,5983.948786014963
1186,65991.07513642003
1187,-8274.058060819387
1188,-80185.05900656659
1189,11984.661421055407
1190,36925.39951090592
1191,21380.942428876348
1192,21380.942428876348
1193,71924.03834898087
1194,-116228.95164217746
1195,-55407.9788534788
1196,-27763.745447474947
1197,-20217.54948152918
1198,-68223.25056185329
1199,-14274.770695859908
1200,12437.04793056156
1201,-36021.039659268616
1202,-12903.59176119238
1203,15786.726328713878
1204,15786.726328713878
1205,-92226.10110201545
1206,47988.93723129854
1207,-110228.23900713694
1208,39731.643019504714
1209,-50221.11265673171
1210,23986.086691136454
1211,5983.948786014963
1212,-36021.039659268616
1213,-18904.304396232903
1214,-16.763849025559225
1215,-26218.262116569702
1216,-6902.879126151857
1217,-66024.60283447146
1218,-25404.415678276266
1219,-352.50455926576245
1220,-33764.45808251562
1221,26242.66826788968
1222,-37680.671914280094
1223,-49132.43525251549
1224,-55407.9788534788
1225,23986.086691136454
1226,45732.35565454516
1227,-56221.825291772235
1228,-80282.60968130565
1229,81602.68440127511
1230,-72025.31546951199
1231,11652.655904263946
1232,12148.319357818202
1233,3785.301058632832
1234,-110228.23900713694
1235,-62156.143492782656
1236,-6353.217194306285
1237,-19179.13536215553
1238,-86460.6026075299
1239,39731.643019504714
1240,3785.301058632832
1241,-12628.760795269594
1242,-49407.26621843836
1243,-46670.41429277504
1244,31474.34880771089
1245,37475.061442751336
1246,65991.07513642003
1247,-30155.825869187393
1248,52209.19693652599
1249,-82539.19125805896
1250,-27541.650813217097
1251,36925.39951090592
1252,-36021.039659268616
1253,5983.948786014963
1254,98085.33344643809
1255,-28532.777542694257
1256,-28532.777542694257
1257,100067.0840572686
1258,-44016.29838571479
1259,-10530.63963757269
1260,-10530.63963757269
1261,-86185.77164160703
1262,52550.13516447258
1263,2667.3517449727347
1264,-627.3355251885484
1265,96103.58283560757
1266,-43131.72261747505
1267,-73909.51540560329
