ID,MTO_PIA
826,66078.73888489557
827,19710.839756234403
828,32611.55252849798
829,54082.519987364314
830,37311.24978887581
831,37311.24978887581
832,66971.03464894558
833,48016.92935834134
834,51173.98862801761
835,56165.48348118771
836,44948.05961952171
837,55057.37733455992
838,64191.83770240252
839,21732.703299242003
840,64724.16112225274
841,43973.202272326096
842,43973.202272326096
843,21732.703299242003
844,61122.96796358284
845,58309.20419259479
846,37929.65549552052
847,24511.900245785095
848,27798.293928264935
849,16856.244839663425
850,50038.79290134903
851,50038.79290134903
852,29442.444362180428
853,34954.09283045156
854,66479.81660170907
855,66078.73888489557
856,23376.8537331575
857,34633.41607150566
858,52016.104431336265
859,25776.430385257318
860,76702.49004085064
861,52060.65644435667
862,20525.358723957044
863,55057.37733455992
864,37020.94382696411
865,36825.20978512591
866,58126.24707337959
867,53035.51379155227
868,67326.4032453263
869,42926.19607651407
870,32771.890907970956
871,36392.47160235752
872,67005.72648638037
873,23754.56684224964
874,23754.56684224964
875,23754.56684224964
876,63122.33777983805
877,66479.81660170907
878,66479.81660170907
879,66479.81660170907
880,28933.48965493351
881,66078.73888489557
882,59261.44280004817
883,34633.41607150566
884,23254.996564758058
885,20846.035482902982
886,66723.53093850796
887,41951.33872931846
888,41951.33872931846
889,34525.13594632509
890,38882.468990498746
891,38722.130611025816
892,38882.468990498746
893,42708.67213285388
894,52060.65644435667
895,62436.08951569379
896,48991.78670553695
897,36594.32659387741
898,24729.424189445286
899,32771.890907970956
900,29820.15747127261
901,61122.96796358284
902,29198.730025381545
903,65166.69504959812
904,47850.52017692154
905,33348.10907523299
906,50038.79290134903
907,57079.240877567565
908,39756.77748270183
909,66479.81660170907
910,17688.97621322671
911,66078.73888489557
912,19710.839756234403
913,33713.680580431355
914,63282.67615931103
915,42605.51931756817
916,32611.55252849798
917,49152.12508500992
918,54082.519987364314
919,62679.803852492674
920,60962.62958410987
921,54082.519987364314
922,39391.20597750347
923,52060.65644435667
924,35885.74810029553
925,48016.92935834134
926,28612.812895987612
927,60148.11061638723
928,49872.38371992915
929,60148.11061638723
930,36594.32659387741
931,38619.95759333374
932,23133.139396358616
933,62961.999400365086
934,36353.990391283995
935,25155.00293936625
936,58940.76604110227
937,27176.86648237395
938,62557.94668409324
939,36594.32659387741
940,36594.32659387741
941,36405.29867271535
942,21528.905612841747
943,16734.387671263983
944,50088.22299429701
945,34473.07769203269
946,42605.51931756817
947,58780.42766162931
948,58780.42766162931
949,62801.661020892156
950,28452.47451651464
951,46969.923162529354
952,61122.96796358284
953,30474.338059522277
954,36539.9286885452
955,56758.56411862163
956,50126.70420537054
957,41679.27758406243
958,21528.905612841747
959,64846.01829065219
960,23254.996564758058
961,38561.79223155285
962,33591.82341203191
963,66845.3881069074
964,66845.3881069074
965,41679.27758406243
966,40583.655774560495
967,40583.655774560495
968,44627.382860575766
969,56287.34064958715
970,58858.20456303439
971,50732.2691799303
972,48094.234513720425
973,34259.14560301601
974,29442.444362180428
975,23284.778812540262
976,23376.8537331575
977,37311.24978887581
978,58819.72335196086
979,50732.2691799303
980,56409.197817986635
981,37554.964125674735
982,33863.88455728786
983,50732.2691799303
984,62679.803852492674
985,66479.81660170907
986,49750.52655152971
987,42605.51931756817
988,27420.580819172832
989,50116.09805672807
990,25155.00293936625
991,37189.39262047637
992,44787.72124004873
993,66845.3881069074
994,37554.964125674735
995,41801.13475246191
996,64724.16112225274
997,23254.996564758058
998,29198.730025381545
999,41557.42041566299
1000,58187.34702419531
1001,62436.08951569379
1002,46969.923162529354
1003,34473.07769203269
1004,62801.661020892156
1005,62801.661020892156
1006,64846.01829065219
1007,25398.717276165175
1008,39634.92031430239
1009,39513.063145902954
1010,49872.38371992915
1011,27055.009313974468
1012,29076.872856982107
1013,62314.23234729435
1014,36594.32659387741
1015,54839.85339089973
1016,26590.949352979955
1017,58431.06136099423
1018,66723.53093850796
1019,33591.82341203191
1020,37311.24978887581
1021,43579.283958670625
1022,36594.32659387741
1023,36643.081503830916
1024,30634.676438995248
1025,42765.8576970411
1026,54897.03895508695
1027,36369.0668343171
1028,62927.307562930306
1029,61122.96796358284
1030,48831.44832606402
1031,52016.104431336265
1032,66601.67377010852
1033,39513.063145902954
1034,66357.95943330959
1035,58505.71815378186
1036,73014.13155121611
1037,37554.964125674735
1038,41679.27758406243
1039,43457.42679027119
1040,56861.71693390737
1041,60962.62958410987
1042,24408.74743049935
1043,48671.10994659105
1044,23254.996564758058
1045,29320.587193780986
1046,40904.33253350643
1047,50038.79290134903
1048,62147.48043264245
1049,31842.021014280206
1050,31842.021014280206
1051,47130.26154200232
1052,47972.37734532098
1053,36700.26706801817
1054,19710.839756234403
1055,39929.475186310825
1056,54082.519987364314
1057,54082.519987364314
1058,22547.222266964643
1059,35885.74810029553
1060,52137.96159973571
1061,64949.17110593794
1062,64191.83770240252
1063,48991.78670553695
1064,24569.08580997232
1065,59101.104420575204
1066,24729.424189445286
1067,24729.424189445286
1068,58126.24707337959
1069,36353.990391283995
1070,23133.139396358616
1071,52875.175412079305
1072,62557.94668409324
1073,67326.4032453263
1074,21528.905612841747
1075,33469.96624363243
1076,33469.96624363243
1077,56104.38353037196
1078,46969.923162529354
1079,23754.56684224964
1080,62147.48043264245
1081,37433.10695727525
1082,66078.73888489557
1083,36700.26706801817
1084,25776.430385257318
1085,66723.53093850796
1086,35735.54412343898
1087,39634.92031430239
1088,48991.78670553695
1089,64191.83770240252
1090,50796.12630488444
1091,37929.65549552052
1092,25398.717276165175
1093,33469.96624363243
1094,51894.24726293683
1095,62147.48043264245
1096,60802.2912046369
1097,39513.063145902954
1098,58187.34702419531
1099,33713.680580431355
1100,45995.06581533374
1101,19710.839756234403
1102,56918.9024980946
1103,63282.67615931103
1104,57239.57925704054
1105,62679.803852492674
1106,39634.92031430239
1107,37311.24978887581
1108,62679.803852492674
1109,66601.67377010852
1110,24511.900245785095
1111,48016.92935834134
1112,34793.75445097863
1113,18663.833560422318
1114,21732.703299242003
1115,58309.20419259479
1116,25398.717276165175
1117,67326.4032453263
1118,30577.490874808023
1119,46809.58478305638
1120,23754.56684224964
1121,22707.56064643761
1122,20685.697103430015
1123,58187.34702419531
1124,31842.021014280206
1125,33863.88455728786
1126,66078.73888489557
1127,67166.06486585333
1128,34525.13594632509
1129,35885.74810029553
1130,56165.48348118771
1131,36594.32659387741
1132,27798.293928264935
1133,41679.27758406243
1134,29820.15747127261
1135,58126.24707337959
1136,42926.19607651407
1137,37929.65549552052
1138,37929.65549552052
1139,64480.44678545382
1140,36594.32659387741
1141,61122.96796358284
1142,33469.96624363243
1143,52817.98984789209
1144,56104.38353037196
1145,23754.56684224964
1146,41064.6709129794
1147,28773.151275460543
1148,19710.839756234403
1149,36643.081503830916
1150,19710.839756234403
1151,56918.9024980946
1152,45995.06581533374
1153,50088.22299429701
1154,-27770.584076342548
1155,35885.74810029553
1156,35613.68695503955
1157,65378.813456528456
1158,16612.5305028645
1159,24569.08580997232
1160,60148.11061638723
1161,60148.11061638723
1162,29198.730025381545
1163,29198.730025381545
1164,64949.17110593794
1165,27798.293928264935
1166,36405.29867271535
1167,21732.703299242003
1168,36369.0668343171
1169,42765.8576970411
1170,64602.303953853305
1171,39513.063145902954
1172,29320.587193780986
1173,43579.283958670625
1174,57079.240877567565
1175,17688.97621322671
1176,17688.97621322671
1177,66078.73888489557
1178,-60097.9070377124
1179,20846.035482902982
1180,28773.151275460543
1181,54897.03895508695
1182,35613.68695503955
1183,56287.34064958715
1184,30474.338059522277
1185,44948.05961952171
1186,65166.69504959812
1187,42765.8576970411
1188,25276.860107765693
1189,46969.923162529354
1190,64602.303953853305
1191,66078.73888489557
1192,66078.73888489557
1193,67166.06486585333
1194,19710.839756234403
1195,33591.82341203191
1196,30955.35319794119
1197,52060.65644435667
1198,35885.74810029553
1199,40743.99415403346
1200,36825.20978512591
1201,30795.01481846822
1202,49872.38371992915
1203,64191.83770240252
1204,64191.83770240252
1205,27798.293928264935
1206,59101.104420575204
1207,21732.703299242003
1208,58940.76604110227
1209,41951.33872931846
1210,51013.65024854464
1211,44948.05961952171
1212,30795.01481846822
1213,47850.52017692154
1214,42926.19607651407
1215,50038.79290134903
1216,51894.24726293683
1217,20685.697103430015
1218,43701.14112707011
1219,50116.09805672807
1220,28933.48965493351
1221,49152.12508500992
1222,41557.42041566299
1223,33713.680580431355
1224,33591.82341203191
1225,51013.65024854464
1226,60962.62958410987
1227,39929.475186310825
1228,18503.495180949347
1229,66971.03464894558
1230,18663.833560422318
1231,36594.32659387741
1232,56287.34064958715
1233,60148.11061638723
1234,21732.703299242003
1235,37929.65549552052
1236,48094.234513720425
1237,49750.52655152971
1238,25155.00293936625
1239,58940.76604110227
1240,60148.11061638723
1241,47972.37734532098
1242,35613.68695503955
1243,32451.21414902505
1244,58780.42766162931
1245,60802.2912046369
1246,65166.69504959812
1247,32771.890907970956
1248,50088.22299429701
1249,20365.020344484074
1250,23550.769155849423
1251,64602.303953853305
1252,30795.01481846822
1253,44948.05961952171
1254,65378.813456528456
1255,38561.79223155285
1256,38561.79223155285
1257,65417.294667601986
1258,37433.10695727525
1259,44627.382860575766
1260,44627.382860575766
1261,23254.996564758058
1262,50732.2691799303
1263,34259.14560301601
1264,52016.104431336265
1265,65340.33224545497
1266,35735.54412343898
1267,25398.717276165175
1268,34259.14560301601
1269,34259.14560301601
1270,36594.32659387741
1271,36594.32659387741
1272,33713.680580431355
1273,58858.20456303439
1274,27420.580819172832
1275,31842.021014280206
1276,35885.74810029553
1277,56409.197817986635
1278,58431.06136099423
1279,36700.26706801817
1280,34259.14560301601
1281,54897.03895508695
1282,16612.5305028645
1283,33348.10907523299
1284,41435.56324726355
1285,68970.40446520079
1286,18503.495180949347
1287,30634.676438995248
1288,32611.55252849798
1289,25276.860107765693
1290,51772.390094537346
1291,52875.175412079305
1292,47972.37734532098
1293,25155.00293936625
1294,66479.81660170907
1295,26533.763788792712
1296,32599.354417815663
1297,46752.39921886913
1298,54897.03895508695
1299,36539.9286885452
1300,50116.09805672807
1301,23133.139396358616
1302,66971.03464894558
1303,71014.76173496086
1304,56918.9024980946
1305,56918.9024980946
1306,24511.900245785095
1307,42708.67213285388
1308,18343.156801476416
1309,32451.21414902505
1310,38561.79223155285
1311,38561.79223155285
1312,56043.62631278827
1313,29442.444362180428
1314,56287.34064958715
1315,41557.42041566299
1316,49872.38371992915
1317,23011.282227959135
1318,40743.99415403346
1319,18343.156801476416
1320,58780.42766162931
1321,43822.99829546955
1322,66357.95943330959
1323,66593.17232581243
1324,38882.468990498746
1325,48991.78670553695
1326,60962.62958410987
1327,44627.382860575766
1328,22867.89902591058
1329,51894.24726293683
1330,51894.24726293683
1331,26751.287732452925
1332,62147.48043264245
1333,33713.680580431355
1334,60905.44401992266
1335,47728.6630085221
1336,54082.519987364314
1337,37311.24978887581
1338,22547.222266964643
1339,71014.76173496086
1340,35885.74810029553
1341,38722.130611025816
1342,42708.67213285388
1343,49872.38371992915
1344,16612.5305028645
1345,28612.812895987612
1346,36594.32659387741
1347,23133.139396358616
1348,30634.676438995248
1349,42926.19607651407
1350,40904.33253350643
1351,34621.21796082332
1352,36398.88513753642
1353,45108.39799899464
1354,20685.697103430015
1355,57079.240877567565
1356,33863.88455728786
1357,57239.57925704054
1358,63282.67615931103
1359,66723.53093850796
